production-1995-vol1	1516	7.5	eeeceee	only
production-1995-vol1	1670	32.0	comstiuction	construction
production-1995-vol1	1670	35.0	comstfuction	construction
production-1995-vol1	1671	10.0	consetuction	construction
production-1995-vol1	1671	20.0	sewerline	sewerline
production-1995-vol1	1671	26.0	setuction	seduction
production-1995-vol1	1673	35.0	ctawings	drawings
production-1995-vol1	1674	3.0	ctawings	drawings
production-1995-vol1	1675	23.2	ssceee	NONE
production-1995-vol1	1675	27.0	ctawings	drawings
production-1995-vol1	1678	7.0	reappropriations	reappropriations
production-1995-vol1	1690	28.0	imonl	among
production-1995-vol1	1691	8.0	equipmenle	equipment
production-1995-vol1	1694	29.0	setuction	seduction
production-1995-vol1	1701	23.6	ssig	ssig
production-1995-vol1	1705	0.4	othce	office
production-1995-vol1	1722	22.0	setuction	seduction
production-1995-vol1	1724	28.6	revolv	revolving
production-1995-vol1	1726	0.0	ftov	prov
production-1995-vol1	1727	36.0	memn	NONE
production-1995-vol1	1735	12.0	agfaits	affairs
production-1995-vol1	1735	15.0	ctams	NONE
production-1995-vol1	1735	18.0	ctads	NONE
production-1995-vol1	1736	8.0	fottia	NONE
production-1995-vol1	1736	11.0	ctans	NONE
production-1995-vol1	1743	34.0	oxoy	NONE
production-1995-vol1	1769	26.4	sliag	sliag
production-1995-vol1	1770	5.0	sliag	sliag
production-1995-vol1	1776	0.0	uoon	upon
production-1995-vol1	1776	0.1	vode	code
production-1995-vol1	1784	15.0	sotmale	NONE
production-1995-vol1	1784	20.0	initlo	initio
production-1995-vol1	1785	5.5	csesse	NONE
production-1995-vol1	1789	33.1	nonsecure	nonsecure
production-1995-vol1	1794	0.0	repedied	remedied
production-1995-vol1	1799	5.2	sobky	sobky
production-1995-vol1	1806	0.2	imalv	individual
production-1995-vol1	1817	0.1	stactlon	station
production-1995-vol1	1842	39.0	allrights	all
production-1995-vol1	1895	0.3	ntiai	ntial
production-1995-vol1	1905	25.1	exceptas	except
production-1995-vol1	1932	24.0	lasscn	lassen
production-1995-vol1	1932	37.4	eeaes	NONE
production-1995-vol1	1933	21.0	vemuta	ventura
production-1995-vol1	1952	6.6	ereees	NONE
production-1995-vol1	1963	12.7	neeenes	NONE
production-1995-vol1	2072	22.1	onand	on
production-1995-vol1	2072	28.1	onand	on
production-1995-vol1	2078	6.4	coowner	co-owner
production-1995-vol1	2100	0.0	applylilg	applying
production-1995-vol1	2103	0.0	vonstitutnion	constitution
production-1995-vol1	2111	0.0	mterested	interested
production-1995-vol1	2115	1.0	allstock	all
production-1995-vol1	2135	34.0	nonexclusively	nonexclusively
production-1995-vol1	2149	43.1	coowner	co-owner
production-1995-vol1	2169	14.0	allshark	albacore
production-1995-vol1	2190	34.0	cobey	cobey
production-1995-vol1	2192	14.6	nonsecure	nonsecure
production-1995-vol1	2194	0.6	nrearm	firearm
production-1998-vol3	30	19.0	lampara	lampara
production-1998-vol3	71	15.8	pcsp	pcsp
production-1998-vol3	219	21.0	registerable	registerable
production-1998-vol3	243	11.0	wacog	wacog
production-1998-vol3	252	35.7	coowner	co-owner
production-1998-vol3	252	39.8	coowner	co-owner
production-1998-vol3	252	45.2	coowner	co-owner
production-1998-vol3	252	46.0	coowner	co-owner
production-1998-vol3	253	4.7	coowner	co-owner
production-1998-vol3	254	36.0	xiila	xiila
production-1998-vol3	260	16.2	eect	NONE
production-1998-vol3	260	26.0	sictta	sitta
production-1998-vol3	323	30.0	nonexclusively	nonexclusively
production-1998-vol3	348	28.1	mlup	mlup
production-1998-vol3	348	30.3	mlup	mlup
production-1998-vol3	348	33.12	mlup	mlup
production-1998-vol3	368	47.4	discharsee	dischargee
production-1998-vol3	377	47.0	reojstration	registration
production-1998-vol3	410	38.10	recordholders	recordholders
production-1998-vol3	438	0.10	breakwall	breakwall
production-1998-vol3	481	36.9	coownership	co-ownership
production-1998-vol3	481	41.2	coowner	co-owner
production-1998-vol3	559	13.1	lazzaretto	lazzaretto
production-1998-vol3	579	40.6	zinzania	zizania
production-1998-vol3	579	40.8	zinzania	zizania
production-1998-vol3	615	28.7	topstock	topstock
production-1998-vol3	639	47.10	navable	payable
production-1998-vol3	676	19.0	microfiched	microfiched
production-1998-vol3	676	28.0	microfiched	microfiched
production-1998-vol3	735	0.10	supervisees	supervisees
production-1998-vol3	740	33.5	microfiched	microfiched
production-1998-vol3	812	46.0	breakrooms	breakrooms
production-1998-vol3	813	16.5	breakrooms	breakrooms
production-1998-vol3	814	0.6	breakrooms	breakrooms
production-1998-vol3	843	21.12	cardlock	cardlock
production-1998-vol3	889	16.5	mmca	mmca
production-1998-vol3	895	28.0	photostating	photostating
production-1998-vol3	948	0.1	cslb	cslb
production-1998-vol3	979	7.3	offerees	offerees
production-1998-vol3	993	34.0	nontrust	nontrust
production-1998-vol3	993	38.6	nontrust	nontrust
production-1998-vol3	1045	43.0	reojstration	registration
production-1998-vol3	1051	0.0	multiphed	multiplied
production-1998-vol3	1199	5.1	payrate	payrate
production-1998-vol3	1199	8.7	payrate	payrate
production-1998-vol3	1199	26.10	payrate	payrate
production-1998-vol3	1199	30.2	payrate	payrate
production-1998-vol3	1201	2.3	payrate	payrate
production-1998-vol3	1201	8.1	payrate	payrate
production-1998-vol3	1201	31.0	payrate	payrate
production-1998-vol3	1202	0.1	payrate	payrate
production-1998-vol3	1202	44.0	payrate	payrate
production-1998-vol3	1203	7.8	payrate	payrate
production-1998-vol3	1203	12.5	payrate	payrate
production-1998-vol3	1274	9.1	enforceably	enforceably
production-1998-vol3	1274	25.6	enforceably	enforceably
production-1998-vol3	1281	0.0	oquale	equal
production-1998-vol3	1326	5.11	nonsecure	nonsecure
production-1998-vol3	1357	3.3	ascld	ascld
production-1998-vol3	1357	15.0	ascld	ascld
production-1998-vol3	1498	47.10	navable	payable
production-1998-vol3	1574	4.7	navahoe	navahoe
production-1998-vol3	1624	5.4	nonduplicative	nonduplicative
production-1998-vol3	1663	47.2	eroun	ground
production-1998-vol3	1691	37.1	preseizure	preseizure
production-1998-vol3	1692	0.2	preseizure	preseizure
production-1998-vol3	1700	32.7	noninmate	noninmate
production-1998-vol3	1702	47.7	noninmate	noninmate
production-1998-vol3	1723	47.3	underlvine	underlying
production-1998-vol3	1753	7.7	busline	bus
production-1998-vol3	1772	1.0	cpost	post
production-1998-vol4	66	37.1	officerships	officerships
production-1998-vol4	129	36.9	nonbid	nonbid
production-1998-vol4	130	26.6	nonbid	nonbid
production-1998-vol4	133	29.9	nonbid	nonbid
production-1998-vol4	136	37.8	nonbid	nonbid
production-1998-vol4	221	0.0	pupus	pupus
production-1998-vol4	257	18.3	kilowatthours	kilowatthours
production-1998-vol4	257	20.4	kilowatthours	kilowatthours
production-1998-vol4	257	22.5	kilowatthours	kilowatthours
production-1998-vol4	311	40.1	lescal	legal
production-1998-vol4	342	47.3	nunil	null
production-1998-vol4	342	47.4	pnonulation	population
production-1998-vol4	353	47.0	cambline	gambling
production-1998-vol4	409	37.0	sictta	sitta
production-1998-vol4	409	38.0	siskivou	siskiyou
production-1998-vol4	414	25.9	daylor	taylor
production-1998-vol4	419	0.1	enplanement	enplanement
production-1998-vol4	483	0.0	commbmed	combined
production-1998-vol4	551	23.2	licenseholders	licenseholders
production-1998-vol4	584	27.0	rerefined	re-refined
production-1998-vol4	584	28.0	rerefined	re-refined
production-1998-vol4	585	12.0	rerefined	re-refined
production-1998-vol4	585	13.5	rerefined	re-refined
production-1998-vol4	585	47.0	aoencyv	agency
production-1998-vol4	585	47.1	cijpa	cijpa
production-1998-vol4	794	14.5	preassistance	preassistance
production-1998-vol4	794	34.4	preassistance	preassistance
production-1998-vol4	856	47.4	nisto	pistol
production-1998-vol4	936	4.0	countyof	county
production-1998-vol4	958	26.8	birbrower	birbrower
production-1998-vol4	1063	0.5	mcorporates	incorporates
production-1998-vol4	1066	10.0	registerable	registerable
production-1998-vol4	1078	17.0	registerable	registerable
production-1998-vol4	1097	34.3	vcin	vcin
production-1998-vol4	1099	33.0	registerable	registerable
production-1998-vol4	1109	40.3	vcin	vcin
production-1998-vol4	1111	39.0	registerable	registerable
production-1998-vol4	1122	39.3	vcin	vcin
production-1998-vol4	1124	38.0	registerable	registerable
production-1998-vol4	1135	43.3	vcin	vcin
production-1998-vol4	1137	43.0	registerable	registerable
production-1998-vol4	1148	46.3	vcin	vcin
production-1998-vol4	1150	46.0	registerable	registerable
production-1998-vol4	1177	12.0	registerable	registerable
production-1998-vol4	1187	17.3	vcin	vcin
production-1998-vol4	1189	17.0	registerable	registerable
production-1998-vol4	1200	16.3	vcin	vcin
production-1998-vol4	1202	15.0	registerable	registerable
production-1998-vol4	1213	13.3	vcin	vcin
production-1998-vol4	1215	12.0	registerable	registerable
production-1998-vol4	1226	10.3	vcin	vcin
production-1998-vol4	1228	10.0	registerable	registerable
production-1998-vol4	1280	47.10	anneared	appeared
production-1998-vol4	1410	44.5	milias	milias
production-1998-vol4	1490	28.8	relitigated	relitigated
production-1998-vol4	1490	32.2	relitigation	relitigation
production-1998-vol4	1493	4.1	relitigation	relitigation
production-1998-vol4	1563	38.3	tvne	type
production-1998-vol4	1669	47.9	navable	payable
production-1998-vol4	1679	22.5	aishman	aishman
production-1998-vol4	1680	36.5	aishman	aishman
production-1998-vol4	1723	15.5	aishman	aishman
production-1998-vol4	1730	31.7	noninmate	noninmate
production-1998-vol4	1732	29.7	noninmate	noninmate
production-1998-vol5	6	16.3	nonprint	nonprint
production-1998-vol5	7	0.2	mstitutionalized	institutionalized
production-1998-vol5	26	0.0	ftovisions	provisions
production-1998-vol5	83	38.0	nontank	nontank
production-1998-vol5	83	41.7	nontank	nontank
production-1998-vol5	84	1.2	nontank	nontank
production-1998-vol5	84	4.3	nontank	nontank
production-1998-vol5	84	10.0	nontank	nontank
production-1998-vol5	86	14.0	nontank	nontank
production-1998-vol5	87	6.2	nontank	nontank
production-1998-vol5	87	15.0	nontank	nontank
production-1998-vol5	87	23.2	nontank	nontank
production-1998-vol5	156	47.0	iapng	gang
production-1998-vol5	193	47.3	navable	payable
production-1998-vol5	239	0.5	caityy	city
production-1998-vol5	239	0.6	clner	under
production-1998-vol5	262	32.8	plotholders	plotholders
production-1998-vol5	329	23.6	icnv	NONE
production-1998-vol5	347	2.2	lamc	lamc
production-1998-vol5	347	5.0	lamc	lamc
production-1998-vol5	347	8.1	lamc	lamc
production-1998-vol5	347	10.1	lamc	lamc
production-1998-vol5	347	12.0	lamc	lamc
production-1998-vol5	347	14.1	lamc	lamc
production-1998-vol5	347	22.1	lamc	lamc
production-1998-vol5	347	28.2	lamc	lamc
production-1998-vol5	348	3.2	lamc	lamc
production-1998-vol5	351	37.0	lamc	lamc
production-1998-vol5	359	16.5	lamc	lamc
production-1998-vol5	359	21.3	lamc	lamc
production-1998-vol5	359	36.5	lamc	lamc
production-1998-vol5	361	9.2	lamc	lamc
production-1998-vol5	361	11.0	lamc	lamc
production-1998-vol5	361	27.3	lamc	lamc
production-1998-vol5	361	28.3	lamc	lamc
production-1998-vol5	362	30.6	ncrt	ncrt
production-1998-vol5	362	31.3	lamc	lamc
production-1998-vol5	364	11.3	lamc	lamc
production-1998-vol5	367	0.4	lamc	lamc
production-1998-vol5	367	5.3	lamc	lamc
production-1998-vol5	367	21.4	lamc	lamc
production-1998-vol5	368	34.2	lamc	lamc
production-1998-vol5	368	35.4	lamc	lamc
production-1998-vol5	369	12.3	lamc	lamc
production-1998-vol5	369	13.3	lamc	lamc
production-1998-vol5	370	15.6	ncrt	ncrt
production-1998-vol5	370	16.3	lamc	lamc
production-1998-vol5	371	34.3	lamc	lamc
production-1998-vol5	374	20.5	lamc	lamc
production-1998-vol5	374	25.3	lamc	lamc
production-1998-vol5	374	42.0	lamc	lamc
production-1998-vol5	376	11.2	lamc	lamc
production-1998-vol5	376	12.4	lamc	lamc
production-1998-vol5	376	31.3	lamc	lamc
production-1998-vol5	376	32.4	lamc	lamc
production-1998-vol5	377	33.6	ncrt	ncrt
production-1998-vol5	377	34.4	lamc	lamc
production-1998-vol5	379	10.3	lamc	lamc
production-1998-vol5	382	0.0	aaanee	NONE
production-1998-vol5	382	7.4	lamc	lamc
production-1998-vol5	434	18.1	supvs	supvs
production-1998-vol5	434	33.0	managet	manager
production-1998-vol5	464	19.3	anlst	analyst
production-1998-vol5	638	46.1	complvine	complying
production-1998-vol5	655	28.0	veemtura	ventura
production-1998-vol5	685	12.4	spectography	spectrography
production-1998-vol5	685	19.6	spectography	spectrography
production-1998-vol5	685	42.1	svrun	syrup
production-1998-vol5	686	4.1	acidemias	acidemias
production-1998-vol5	690	0.0	lambra	lambra
production-1998-vol5	690	4.2	lambra	lambra
production-1998-vol5	690	14.9	lambra	lambra
production-1998-vol5	690	36.4	lambra	lambra
production-1998-vol5	691	20.4	lambra	lambra
production-1998-vol5	691	27.7	lambra	lambra
production-1998-vol5	693	0.0	lambra	lambra
production-1998-vol5	693	7.7	lambra	lambra
production-1998-vol5	693	11.2	lambra	lambra
production-1998-vol5	694	24.4	lambra	lambra
production-1998-vol5	694	34.9	lambra	lambra
production-1998-vol5	695	12.7	lambra	lambra
production-1998-vol5	695	14.6	lambra	lambra
production-1998-vol5	695	16.7	lambra	lambra
production-1998-vol5	695	17.0	lambra	lambra
production-1998-vol5	697	6.4	lambra	lambra
production-1998-vol5	697	13.7	lambra	lambra
production-1998-vol5	698	5.4	lambra	lambra
production-1998-vol5	698	39.0	lambra	lambra
production-1998-vol5	698	43.2	lambra	lambra
production-1998-vol5	699	5.9	lambra	lambra
production-1998-vol5	699	27.5	lambra	lambra
production-1998-vol5	699	37.9	lambra	lambra
production-1998-vol5	699	40.2	lambra	lambra
production-1998-vol5	700	18.0	lambra	lambra
production-1998-vol5	700	22.3	lambra	lambra
production-1998-vol5	700	33.0	lambra	lambra
production-1998-vol5	700	35.0	lambra	lambra
production-1998-vol5	701	7.4	lambra	lambra
production-1998-vol5	701	38.4	lambra	lambra
production-1998-vol5	701	45.7	lambra	lambra
production-1998-vol5	703	16.0	lambra	lambra
production-1998-vol5	703	23.7	lambra	lambra
production-1998-vol5	703	27.2	lambra	lambra
production-1998-vol5	704	38.5	lambra	lambra
production-1998-vol5	705	2.0	lambra	lambra
production-1998-vol5	705	4.0	lambra	lambra
production-1998-vol5	705	27.7	lambra	lambra
production-1998-vol5	705	29.6	lambra	lambra
production-1998-vol5	705	31.7	lambra	lambra
production-1998-vol5	705	32.0	lambra	lambra
production-1998-vol5	707	31.4	lambra	lambra
production-1998-vol5	707	38.7	lambra	lambra
production-1998-vol5	708	27.4	lambra	lambra
production-1998-vol5	709	23.0	lambra	lambra
production-1998-vol5	709	27.3	lambra	lambra
production-1998-vol5	709	38.0	lambra	lambra
production-1998-vol5	709	40.0	lambra	lambra
production-1998-vol5	710	15.5	lambra	lambra
production-1998-vol5	710	25.9	lambra	lambra
production-1998-vol5	710	28.2	lambra	lambra
production-1998-vol5	724	30.0	sictta	sitta
production-1998-vol5	742	19.15	havice	havice
production-1998-vol5	846	23.0	lambra	lambra
production-1998-vol5	847	6.0	lambra	lambra
production-1998-vol5	847	13.7	lambra	lambra
production-1998-vol5	847	17.2	lambra	lambra
production-1998-vol5	847	32.4	lambra	lambra
production-1998-vol5	847	42.9	lambra	lambra
production-1998-vol5	848	19.7	lambra	lambra
production-1998-vol5	848	21.6	lambra	lambra
production-1998-vol5	848	23.7	lambra	lambra
production-1998-vol5	851	9.4	lambra	lambra
production-1998-vol5	851	18.0	lambra	lambra
production-1998-vol5	851	21.6	lambra	lambra
production-1998-vol5	852	5.0	lambra	lambra
production-1998-vol5	852	36.0	lambra	lambra
production-1998-vol5	852	43.7	lambra	lambra
production-1998-vol5	853	1.2	lambra	lambra
production-1998-vol5	853	16.4	lambra	lambra
production-1998-vol5	853	26.9	lambra	lambra
production-1998-vol5	854	4.7	lambra	lambra
production-1998-vol5	854	6.6	lambra	lambra
production-1998-vol5	854	8.7	lambra	lambra
production-1998-vol5	856	42.4	lambra	lambra
production-1998-vol5	857	2.7	lambra	lambra
production-1998-vol5	858	16.0	lambra	lambra
production-1998-vol5	858	23.7	lambra	lambra
production-1998-vol5	858	27.2	lambra	lambra
production-1998-vol5	859	38.7	lambra	lambra
production-1998-vol5	860	0.9	lambra	lambra
production-1998-vol5	860	25.7	lambra	lambra
production-1998-vol5	860	27.6	lambra	lambra
production-1998-vol5	860	29.7	lambra	lambra
production-1998-vol5	860	33.0	lambra	lambra
production-1998-vol5	863	19.4	lambra	lambra
production-1998-vol5	863	28.0	lambra	lambra
production-1998-vol5	863	31.6	lambra	lambra
production-1998-vol5	865	6.0	lambra	lambra
production-1998-vol5	865	13.7	lambra	lambra
production-1998-vol5	865	17.2	lambra	lambra
production-1998-vol5	866	30.7	lambra	lambra
production-1998-vol5	866	40.9	lambra	lambra
production-1998-vol5	867	17.7	lambra	lambra
production-1998-vol5	867	19.6	lambra	lambra
production-1998-vol5	867	21.7	lambra	lambra
production-1998-vol5	867	25.0	lambra	lambra
production-1998-vol5	870	9.4	lambra	lambra
production-1998-vol5	870	16.7	lambra	lambra
production-1998-vol5	898	40.2	splitups	split-ups
production-1998-vol5	904	36.8	lambra	lambra
production-1998-vol5	904	40.0	lambra	lambra
production-1998-vol5	904	44.3	lambra	lambra
production-1998-vol5	905	7.9	lambra	lambra
production-1998-vol5	905	28.9	lambra	lambra
production-1998-vol5	905	32.7	lambra	lambra
production-1998-vol5	905	38.10	lambra	lambra
production-1998-vol5	905	41.8	lambra	lambra
production-1998-vol5	906	0.0	lambra	lambra
production-1998-vol5	906	2.0	lambra	lambra
production-1998-vol5	906	31.8	lambra	lambra
production-1998-vol5	906	35.0	lambra	lambra
production-1998-vol5	906	39.3	lambra	lambra
production-1998-vol5	907	2.9	lambra	lambra
production-1998-vol5	907	23.9	lambra	lambra
production-1998-vol5	907	28.7	lambra	lambra
production-1998-vol5	907	34.10	lambra	lambra
production-1998-vol5	907	43.8	lambra	lambra
production-1998-vol5	908	13.0	lambra	lambra
production-1998-vol5	908	16.0	lambra	lambra
production-1998-vol5	950	23.0	lambra	lambra
production-1998-vol5	951	6.0	lambra	lambra
production-1998-vol5	951	13.7	lambra	lambra
production-1998-vol5	951	17.2	lambra	lambra
production-1998-vol5	951	32.5	lambra	lambra
production-1998-vol5	951	44.0	lambra	lambra
production-1998-vol5	951	46.0	lambra	lambra
production-1998-vol5	952	22.7	lambra	lambra
production-1998-vol5	952	24.6	lambra	lambra
production-1998-vol5	952	26.7	lambra	lambra
production-1998-vol5	953	47.0	taxpnaver	taxpayer
production-1998-vol5	955	21.4	lambra	lambra
production-1998-vol5	955	30.0	lambra	lambra
production-1998-vol5	955	33.6	lambra	lambra
production-1998-vol5	956	16.0	lambra	lambra
production-1998-vol5	957	0.0	lambra	lambra
production-1998-vol5	957	7.7	lambra	lambra
production-1998-vol5	957	11.2	lambra	lambra
production-1998-vol5	957	26.5	lambra	lambra
production-1998-vol5	957	38.0	lambra	lambra
production-1998-vol5	957	40.0	lambra	lambra
production-1998-vol5	958	15.7	lambra	lambra
production-1998-vol5	958	17.6	lambra	lambra
production-1998-vol5	958	19.7	lambra	lambra
production-1998-vol5	961	16.4	lambra	lambra
production-1998-vol5	961	23.7	lambra	lambra
production-1998-vol5	962	37.0	lambra	lambra
production-1998-vol5	962	44.7	lambra	lambra
production-1998-vol5	963	1.2	lambra	lambra
production-1998-vol5	964	13.5	lambra	lambra
production-1998-vol5	964	25.0	lambra	lambra
production-1998-vol5	964	27.0	lambra	lambra
production-1998-vol5	965	2.7	lambra	lambra
production-1998-vol5	965	4.6	lambra	lambra
production-1998-vol5	965	6.7	lambra	lambra
production-1998-vol5	965	10.0	lambra	lambra
production-1998-vol5	968	1.4	lambra	lambra
production-1998-vol5	968	13.6	lambra	lambra
production-1998-vol5	969	35.0	lambra	lambra
production-1998-vol5	969	42.7	lambra	lambra
production-1998-vol5	969	46.2	lambra	lambra
production-1998-vol5	971	11.5	lambra	lambra
production-1998-vol5	971	23.0	lambra	lambra
production-1998-vol5	971	25.0	lambra	lambra
production-1998-vol5	972	2.7	lambra	lambra
production-1998-vol5	972	4.6	lambra	lambra
production-1998-vol5	972	6.7	lambra	lambra
production-1998-vol5	972	10.0	lambra	lambra
production-1998-vol5	975	1.4	lambra	lambra
production-1998-vol5	975	8.7	lambra	lambra
production-1998-vol5	980	8.2	splitups	split-ups
production-1998-vol5	986	17.2	lambra	lambra
production-1998-vol5	986	27.0	lambra	lambra
production-1998-vol5	986	31.4	lambra	lambra
production-1998-vol5	986	43.0	lambra	lambra
production-1998-vol5	986	45.0	lambra	lambra
production-1998-vol5	987	15.9	lambra	lambra
production-1998-vol5	987	19.7	lambra	lambra
production-1998-vol5	987	25.10	lambra	lambra
production-1998-vol5	987	28.8	lambra	lambra
production-1998-vol5	987	35.0	lambra	lambra
production-1998-vol5	987	37.0	lambra	lambra
production-1998-vol5	988	20.2	lambra	lambra
production-1998-vol5	988	30.0	lambra	lambra
production-1998-vol5	988	34.4	lambra	lambra
production-1998-vol5	988	46.0	lambra	lambra
production-1998-vol5	989	0.0	lambra	lambra
production-1998-vol5	989	18.9	lambra	lambra
production-1998-vol5	989	22.7	lambra	lambra
production-1998-vol5	989	28.10	lambra	lambra
production-1998-vol5	989	36.8	lambra	lambra
production-1998-vol5	990	7.0	lambra	lambra
production-1998-vol5	990	10.0	lambra	lambra
production-1998-vol5	1040	29.3	vendorizing	vendorizing
production-1998-vol5	1071	1.0	reroofing	reroofing
production-1998-vol5	1072	16.3	replumbing	replumbing
production-1998-vol5	1081	43.0	qoverfished	overfished
production-1998-vol5	1099	17.5	greenlings	greenlings
production-1998-vol5	1100	38.1	carnatus	carinatus
production-1998-vol5	1101	0.0	greenlings	greenlings
production-1998-vol5	1104	8.0	breakwall	breakwall
production-1998-vol5	1107	21.1	carnatus	carinatus
production-1998-vol5	1107	26.0	greenlings	greenlings
production-1998-vol5	1433	40.4	puretone	pure-tone
production-1998-vol5	1453	30.2	contestibility	contestability
production-1998-vol5	1457	23.1	hicap	hicap
production-1998-vol5	1457	26.0	hicap	hicap
production-1998-vol5	1457	26.4	hicap	hicap
production-1998-vol5	1458	9.4	cscis	NONE
production-1998-vol5	1466	5.4	hicap	hicap
production-1998-vol5	1466	7.7	hicap	hicap
production-1998-vol5	1466	8.8	hicap	hicap
production-1998-vol5	1468	2.1	redrilled	redrilled
production-1998-vol5	1479	15.1	ecfvg	ecfvg
production-1998-vol5	1514	26.7	overvotes	overvotes
production-1998-vol5	1578	24.7	weog	weog
production-1998-vol5	1620	16.1	aiacc	aiacc
production-1998-vol5	1624	4.5	ajeno	ajeno
production-1998-vol5	1626	19.7	saschel	satchel
production-1998-vol5	1633	40.2	smocta	smocta
production-1998-vol5	1633	45.5	smocta	smocta
production-1998-vol5	1634	15.6	jtpa	jtpa
production-1998-vol5	1634	21.1	jtpa	jtpa
production-1998-vol5	1648	6.2	coowner	co-owner
production-1998-vol5	1706	19.8	havice	havice
production-1998-vol5	1731	4.0	madere	madere
production-1998-vol5	1731	11.3	madere	madere
production-1998-vol5	1731	16.2	madere	madere
production-1998-vol5	1731	20.3	madere	madere
production-1998-vol5	1732	13.1	madere	madere
production-1998-vol5	1734	18.3	prepass	prepass
production-1998-vol5	1734	19.2	prepass	prepass
production-1998-vol5	1734	22.2	prepass	prepass
production-1998-vol5	1744	1.0	aclo	aclo
production-1998-vol5	1746	14.7	quonsets	quonsets
production-1998-vol5	1763	17.1	ilevs	ilevs
production-1998-vol5	1763	27.1	ilev	ilev
production-1998-vol5	1763	31.2	ilev	ilev
production-1998-vol5	1763	38.11	ilevs	ilevs
production-1998-vol5	1764	5.2	ilevs	ilevs
production-1998-vol5	1781	9.0	radonovich	radanovich
production-1998-vol5	1786	10.9	playslip	playslip
production-1998-vol5	1798	27.5	segreta	segreta
production-1998-vol5	1798	32.1	segreta	segreta
production-1998-vol5	1812	29.0	otek	NONE
production-1998-vol6	27	31.9	hicap	hicap
production-1998-vol6	27	33.0	hicap	hicap
production-1998-vol6	31	41.2	havice	havice
production-1998-vol6	41	12.0	selpas	selpas
production-1998-vol6	41	14.0	selpa	selpa
production-1998-vol6	41	27.14	selpas	selpas
production-1998-vol6	54	27.2	olberg	olberg
production-1998-vol6	55	48.3	gorgino	gorgeo
production-1998-vol6	69	4.2	olberg	olberg
production-1998-vol6	74	33.5	nonsuits	nonsuits
production-1998-vol6	75	50.5	submeters	submeters
production-1998-vol6	79	39.5	redesignations	redesignations
production-1998-vol6	81	7.2	olberg	olberg
production-1998-vol6	91	33.2	olberg	olberg
production-1998-vol6	96	19.2	olberg	olberg
production-1998-vol6	123	43.2	havice	havice
production-1998-vol6	128	17.4	ubti	ubti
production-1998-vol6	129	27.0	lambra	lambra
production-1998-vol6	129	42.11	lambra	lambra
production-1998-vol6	130	5.13	lambra	lambra
production-1998-vol6	132	46.11	caltox	caltox
production-1998-vol6	146	12.6	fcmat	fcmat
production-1998-vol6	191	13.11	paleso	paleso
production-1998-vol6	210	49.2	olberg	olberg
production-1998-vol6	218	17.3	mlup	mlup
production-1998-vol6	218	18.10	mlup	mlup
production-1998-vol6	240	18.2	olberg	olberg
production-1998-vol6	254	19.9	microfiched	microfiched
production-1998-vol6	265	55.6	cardlock	cardlock
production-1998-vol6	267	28.2	havice	havice
