production-1997-vol2	591	3.0	oovisions	<<oovisions>>	provisions
production-1998-vol1	190	24.1	ptiot	convictions <<ptiot>> ee eee eee eet eee eee rere	piot|pitot
production-1998-vol1	190	33.8	eentee	by july eee eee eter eter ere <<eentee>> rete rere nn neneeee i	mentee|rentee|sentee
production-1998-vol1	190	39.0	ciscovety	<<ciscovety>> e cece eee ee eee eee enter	discovery
production-1998-vol1	191	17.6	xmuib	appropriations subject to limitation cc eeeeeeeeeeeeeeeeeeee <<xmuib>> i	muir
production-1998-vol1	191	39.0	investmemnhs	<<investmemnhs>> cee cee cee eee cee eee eet	investments
production-1998-vol1	191	43.11	makiv	cece cere eee eeeeee cere re reteneeeees <<makiv>>	maki|makie|makin|makio|makis|mkiv
production-1998-vol1	191	53.4	cceee	public officer and employees <<cceee>> cece ee eeeene cree eee r eens	aceee
production-1998-vol1	192	9.6	eect	two dwelling unit cee eee eeeeee <<eect>> eetetttteeererereteeeeeees mita a	bect|cect|dect|ect|eec|eech
production-1998-vol1	192	32.0	xuia	<<xuia>> a	guia|huia|puia|quia|ruia|uia
production-1998-vol1	193	0.1	amuicle	dividends <<amuicle>> dectloi	article
production-1998-vol1	195	15.14	eeenen	nee e net e eet e eee <<eeenen>> enn nes vv	eleven|keenen|peenen|reenen
production-1998-vol1	195	37.1	sectel	voting <<sectel>> eee ee cent eee e cere ree	seckel
production-1998-vol1	196	0.2	oectlon	energy afhcle <<oectlon>>	section
production-1998-vol1	196	35.9	eetenn	cece eee eee eet n eet ene <<eetenn>> eee tenneetennees ii b	eeten
production-1998-vol1	197	0.2	atticte	executive power <<atticte>> secon	article
production-1998-vol1	197	50.9	eeneee	cece eee e cette eee eee errr <<eeneee>> erst errr eres iv b	eeeee|eeeeee
production-1998-vol1	198	50.5	miib	establishment eeeeeeeeeeee ects re tttttterererersrseeeee <<miib>>	aiib|iib|iiib|maib|mgib|mib
production-1998-vol1	201	0.2	oectlon	grandchildren afhcle <<oectlon>>	section
production-1998-vol1	201	55.0	veolf	<<veolf>> courses nonprofit assessor s consideration in assessing	self|volf
production-1998-vol1	203	55.0	investmemnis	<<investmemnis>> eee eee cee eee ee cece eet	investments
production-1998-vol1	205	13.12	teense	eee ee eee een e nett bees <<teense>> etn eetenneetes vi a c	teenie|teens|teensy|teese|tense
production-1998-vol1	206	8.0	nompaltisan	<<nompaltisan>> eee eee eee e errr eee renee	nonpartisan
production-1998-vol1	206	31.0	supetiof	<<supetiof>> coutts eee eee eee e eee er	superior
production-1998-vol1	214	29.1	oveitige	veto <<oveitige>> eee ec ccc cee e eee e	overtime
production-1998-vol1	216	0.2	oectlon	lobbyists afhcle <<oectlon>>	section
production-1998-vol1	216	8.0	sudventions	<<sudventions>> use eee cece eee errr eee e	subventions
production-1998-vol1	216	25.12	mxkiv	eee eee eee e etter ree eeeneeeees <<mxkiv>>	mkiv
production-1998-vol1	216	44.10	eeenen	ccc cece e eee ree eee teeter <<eeenen>> enn nes i	eleven|keenen|peenen|reenen
production-1998-vol1	217	0.2	oectlon	mechanics afhcle <<oectlon>>	section
production-1998-vol1	218	12.2	tecoid	court of <<tecoid>> eee eee eee cece eee e cere	ecoid|teioid|thecoid
production-1998-vol1	220	14.10	eeenen	of office cc cece cece cece cece <<eeenen>> eee nes xx	eleven|keenen|peenen|reenen
production-1998-vol1	220	41.10	eeenen	of office cc cece cece cece cece <<eeenen>> eee nes xx	eleven|keenen|peenen|reenen
production-1998-vol1	220	47.0	tetms	<<tetms>> eect cence ete e eee ete e	teams|teems|tems|terms|tetas|tetes
production-1998-vol1	220	47.1	eect	tetms <<eect>> cence ete e eee ete e eet	bect|cect|dect|ect|eec|eech
production-1998-vol1	223	18.9	xtiia	transaction taxes on real property sales prohibited <<xtiia>>	xtina
production-1998-vol1	223	36.11	mxkiv	e eee eee eee teeter reer eeeneeeees <<mxkiv>>	mkiv
production-1998-vol1	223	40.12	mamtv	eee eee e teeter eet ee retenseeterereees <<mamtv>>	madtv|mamta|matv|mavtv|mmtv
production-1998-vol1	225	15.0	insutets	<<insutets>> cece cece cece cece eee eee eet	insurers
production-1998-vol1	228	23.0	voms	<<voms>> ee eee cece e cent eee e	boms|coms|doms|goms|homs|koms
production-1998-vol1	229	8.10	ennnes	cece eee e cere ree eeeeer seer <<ennnes>> ix	ennes
production-1998-vol1	231	26.0	tetms	<<tetms>> nee e een e cnet cnet eee	teams|teems|tems|terms|tetas|tetes
production-1998-vol1	233	0.2	oectlon	statutes afhcle <<oectlon>>	section
production-1998-vol1	235	28.0	aquecuchs	<<aquecuchs>> eee cee e eee n nee renee	aqueducts
production-1998-vol1	235	44.0	citches	<<citches>> eee eee e cece e tenet eee	aitches|bitches|catches|cinches|cutches|ditches
production-1998-vol1	236	11.4	xitta	disabled persons accessibility eeeeeeeeeeeeeeee <<xitta>> c	bitta|citta|ditta|gitta|hitta|itta
production-1998-vol1	236	21.0	cfops	<<cfops>> stowing eee cece eee e cere eee	cfos|cfps|chops|clops|coops|cops
production-1998-vol1	236	23.0	xuia	<<xuia>> a	guia|huia|puia|quia|ruia|uia
production-1998-vol1	236	46.0	waivets	<<waivets>> ooo eee eee ener reer n nee	waivers|waives
production-1998-vol1	238	4.1	waivets	classification <<waivets>> e cece cece cece terete eee e	waivers|waives
production-1998-vol1	238	20.9	xiila	valorem tax of of full cash value <<xiila>>	xila
production-1998-vol1	238	28.9	xtia	real property sales or transactions taxes prohibited <<xtia>>	atia|ctia|itia|ntia|otia|tia
production-1998-vol1	238	35.10	etenen	cece cece eee rere eee e eee <<etenen>> ener es xi	tenen
production-1998-vol1	238	45.1	otst	so <<otst>> sc xii a	oast|obst|odst|oest|oist|oost
production-1998-vol1	242	37.11	torent	eee e eet eee tere rete nents <<torent>> ne neneeee vi	corent|orent|toment|toren|torment|torpent
production-1998-vol1	243	48.9	mtec	local eee ee eeeeeee reece er ettttetererererereeee <<mtec>> d	atec|btec|ctec|etec|itec|mec
production-1998-vol1	250	0.3	darnia	stair of a <<darnia>>	dania|daria|darina|darna|darnit|narnia
production-1998-vol1	265	0.0	inumder	<<inumder>>	number
production-1998-vol1	270	22.0	cuarter	<<cuarter>> designation	carter|charter|cuartel|curter|quarter
production-1998-vol1	279	11.5	vahte	sec a the fa eash <<vahte>> full cash value means the county	vahe|vaste|vate
production-1998-vol1	279	27.10	whteh	age of years who resides in property <<whteh>> that is eligible	wheh|wheth|whth
production-1998-vol1	280	32.7	whteh	multiple family single or multiple family dwelling <<whteh>> that is eligible for	wheh|wheth|whth
production-1998-vol1	281	7.5	whteh	those assessments of that property <<whteh>> that occur after the provisions of this	wheh|wheth|whth
production-1998-vol1	282	10.0	coowner	<<coowner>> s interest	cooner|crowner
production-1998-vol1	284	14.1	whteh	ownership <<whteh>> that occur and new construction whteh that	wheh|wheth|whth
production-1998-vol1	284	14.7	whteh	ownership whteh that occur and new construction <<whteh>> that is completed on	wheh|wheth|whth
production-1998-vol1	319	45.2	dayof	by dated <<dayof>>	dayo|days
production-1998-vol1	319	48.2	dayof	by dated <<dayof>>	dayo|days
production-1998-vol1	323	11.0	pusuic	<<pusuic>> epucarion faciuries bond act of	public
production-1998-vol1	323	11.1	epucarion	pusuic <<epucarion>> faciuries bond act of	education
production-1998-vol1	323	11.2	faciuries	pusuic epucarion <<faciuries>> bond act of	factories
production-1998-vol1	332	44.0	baililot	<<baililot>> mav be as small as noint beneath	baillot|ballot
production-1998-vol1	335	32.8	nejedly	timber harvesting governed by the z berg <<nejedly>> forest practices act of	needly|needy
production-1998-vol1	345	46.8	nonaffected	prefabricated wood fueled fireplace that is a <<nonaffected>> facility as	unaffected
production-1998-vol1	363	24.0	prefire	<<prefire>> management account which is hereby created in	prefere|prefine|pretire|prewire|refire
production-1998-vol1	372	30.5	seetton	pursuant to article commencing with <<seetton>> er commencing	seeton|setton
production-1998-vol1	390	3.4	goveinot	pete wilson cece etter <<goveinot>> vce eerie san diego	governor
production-1998-vol1	390	7.2	eects	matt fong <<eects>> ttcasuict vo eee los angeles	ects|eecs|eets|ejects|elects|erects
production-1998-vol1	390	18.1	kolkey	dan <<kolkey>> ceceeeeereeerereeeeeereererrieterirsterrerrrierisneee legal affairs secretary	kelley|kolker
production-1998-vol1	390	25.1	vuksich	alexandra <<vuksich>> cecseeeeeeeeeeerreeeerreererriersrrisrerriereseeeeeee director of special projects	vuich
production-1998-vol1	390	29.1	klehs	johan <<klehs>> cece board member first district hayward	klebs|klees|less
production-1998-vol1	393	22.2	bakersfiel	way suite <<bakersfiel>>	bakersfield
production-1998-vol1	393	39.5	hemsted	johannessen businessman r butte colusa <<hemsted>> dr suite	heisted
production-1998-vol1	393	45.0	yoio	<<yoio>> weet rereeee	moio|oio|woio|yio|yobo|yodo
production-1998-vol1	395	43.7	erringer	wright cathie full time r los angeles <<erringer>> rd suite	berringer|derringer|erdinger|herringer
production-1998-vol1	395	52.6	rovane	chief assistant secretary eee john w <<rovane>> iv eee state capitol	roane|romane|rovan|roxane
production-1998-vol1	397	22.0	havice	<<havice>> sally legislator d los angeles pioneer	avice|hatice|havie
production-1998-vol1	397	49.0	ownet	<<ownet>> costa ccceeccceeeeee suite walnut	onet|owlet|owne|owned|owner|ownes
production-1998-vol1	398	27.0	olberg	<<olberg>> keith businessman r inyo kern park avenue	alberg|colberg|dolberg|golberg|holberg|kolberg
production-1998-vol1	400	14.3	strankman	hon gary e <<strankman>> aw cece eeeseeeee cree eseeesersrsersssssesersseressensresserssiserssrrsrrreereee presiding justice	strangman
production-1998-vol1	400	15.3	swaget	hon douglas r <<swaget>> cccccseeecseeeeecseersesesessrsrsevevssseresssnevesssssvesssersssserssisserssisterssreeeeee associate justice	saget|swagat|swage|swaged|swager|swages
production-1998-vol1	400	16.2	dossee	hon robert <<dossee>> cceeeeeeseeeeeeeeeeevsrsesevsvsesevsvsevevsvsesersssevesssssvesssersssserssisserssisrerssrerseeieeee associate justice	dossed|dossel|dosser|dosses|dossey|dossie
production-1998-vol1	400	37.1	zerne	hon <<zerne>> p haning ec ceeeeeeeeeeeeeeeceeersesvsesevsvsevevsvseserssevessssressserssssersssserssisierseeeee associate justice	berne|cerne|erne|ferne|gerne|herne
production-1998-vol1	400	51.3	fukut	hon morio l <<fukut>> oo ccc eeceeeeeeseeeeecseeessesvsesevsvsevevsvsssersssevsssssevessserssssersssssersssstersseresseereeee associate justice	fukt|fuku|fukui
production-1998-vol1	401	42.5	clotk	robert l liston oo eeeseeeeesesevecsesevecsesesecsesevevsesevevsevevevsesevasseveverseevessevevsssevevssseressssevevssnereresvereees <<clotk>>	cloak|clock|clonk|clot|clote|cloth
production-1998-vol1	402	15.3	bedsworth	hon william w <<bedsworth>> ce ccceeeesesesreersesrsersrsrererssserersssevsssssersssserssisserssisrerssersseeieeee associate justice	bedworth
production-1998-vol1	402	16.2	nowave	joyce a <<nowave>> co eee eee rsrenerscsenerecsenevecssrevssserevesserevssserevsssererssererisereressrereerereeee chief deputy clerk	nuwave
production-1998-vol1	402	19.3	ardaiz	hon james a <<ardaiz>> ce cceeeeeeeeereeeseesreeteesrserevsveversesrerssenessssressersssersssrerisrrreerereeee presiding justice	ordain
production-1998-vol1	402	41.2	comlonie	p gregory <<comlonie>> cccceccseeeeeeseeevsesesevsvsessvsvsesevsvsesevsvsesevsesevessesevecssnesesssvevsvseserssserersseresssseresieereseeereeeeeee president	colonie|colonies
production-1998-vol1	402	52.2	gamnon	richard dick <<gamnon>> ccccccccccscessecsecesececcesecesscsecesscecscsscescseesuecssesnecsscsecessccascacesseesseceecsessateseseeecsseseeseeeee member	amnon|gagnon|gallon|gambon|gameon|gammon
production-1998-vol1	406	3.6	havice	brown principal coauthor assembly bordonaro and <<havice>> coauthor senator	avice|hatice|havie
production-1998-vol1	406	26.2	havice	s granlund <<havice>> and thomson coauthor peace principal coauthor senator	avice|hatice|havie
production-1998-vol1	406	39.4	havice	coauthors assembly members aguiar <<havice>> coauthors assembly members	avice|hatice|havie
production-1998-vol1	406	59.1	havice	gallegos <<havice>> honda keeley knox monteith	avice|hatice|havie
production-1998-vol1	406	72.1	havice	escutia <<havice>> knox martinez migden polanco	avice|hatice|havie
production-1998-vol1	407	33.2	havice	cardoza figueroa <<havice>> keeley member prenter coauthor assembly	avice|hatice|havie
production-1998-vol1	407	70.1	olberg	member <<olberg>> coauthor senator papan	alberg|colberg|dolberg|golberg|holberg|kolberg
production-1998-vol1	408	30.9	havice	lewis polanco and assembly members alquist davis <<havice>>	avice|hatice|havie
production-1998-vol1	408	35.1	olberg	kelley <<olberg>> coauthors assembly members	alberg|colberg|dolberg|golberg|holberg|kolberg
production-1998-vol1	408	55.0	frsetta	<<frsetta>> schiff	frusetta
production-1998-vol1	408	59.3	olberg	leonard and margett <<olberg>>	alberg|colberg|dolberg|golberg|holberg|kolberg
production-1998-vol1	408	69.6	havice	alquist and honda assembly members ackerman <<havice>>	avice|hatice|havie
production-1998-vol1	409	11.8	havice	senators solis and watson battin bordonaro bowler <<havice>>	avice|hatice|havie
production-1998-vol1	409	14.1	havice	miller <<havice>> principal coauthor assembly	avice|hatice|havie
production-1998-vol1	409	16.2	havice	members caldera <<havice>> and members alquist baca bordonaro	avice|hatice|havie
production-1998-vol1	409	27.6	havice	senators kopp mcpherson o connell bustamante <<havice>> honda margett and	avice|hatice|havie
production-1998-vol1	409	31.5	havice	granlund alquist cardenas cardoza davis <<havice>>	avice|hatice|havie
